input_row_key,input_company_name,input_main_country_code,input_main_country,input_main_region,input_main_city,matched_veridion_id,matched_company_name,company_legal_names,main_country_code,main_country,main_region,main_city,main_postcode,main_street,main_street_number,linkedin_url,website_url,match_score,match_status,review_needed
448,"Shenzhen Huaptec Co., Ltd",CN,China,Guangdong Province,Shenzhen,004ef7e0-aec3-11ef-86b6-3b0e501976c1,Shenzhen Aomiou Technology Co. Ltd.,Shenzhen Aomiou Technology Co. Ltd.,CN,China,Guangdong Province,Shenzhen,518100,Hangcheng Boulevard,,,https://aomiou.en.alibaba.com/,90.0,Matched,False
449,"Shenzhen Sdmc Technology Co., Ltd",CN,China,Guangdong Province,Shenzhen,f78384d3-0673-11ec-99bb-f15d4681cfe6,SDMC Technology,,CN,China,Guangdong Province,Shenzhen,,,,https://www.linkedin.com/company/shenzhen-sdmc-technology-co--ltd,http://www.sdmcdevice.com/,100.0,Matched,False
450,"SHENZHEN SKYWORTH DIGITAL TECHNOLOGY CO., LTD.",CN,China,Guangdong Province,Shenzhen,76c7a864-f8c7-11ed-8937-63610dffe3f8,Shenzhen Skyworth Digital Technology Co. Ltd. Beijing Branch,,CN,China,Beijing,Haidian District,100086,HAIDIAN St,38,,,100.0,Matched,False
451,SHIELDS ENVIRONMENTAL GROUP LTD,GB,United Kingdom,England,South Ockendon,45df9fc2-aa7d-11ec-916d-7916524b3224,Shields Group,,GB,United Kingdom,England,Stratford-upon-Avon,CV37 6YR,Bridgefoot,,,https://www.shields-group.co.uk/,100.0,Matched,False
452,"Shuangdeng Group Co., Ltd.",CN,China,Jiangsu,Taizhou,2f5615e0-0d48-11ec-baff-b3f7938105ab,Shuangdeng Group,,CN,China,Jiangsu,Taizhou,225300,,,,http://www.shuangdeng.com.cn/,100.0,Matched,False
453,Siae Microelettronica Sdn. Bhd.,MY,Malaysia,Selangor,Petaling Jaya,13b510b2-6cd5-11ec-a7ce-97f401b36f3f,Cube-Coms,Cube Communication Sdn bhd.,MY,Malaysia,Selangor,Subang Jaya,47500,,,,https://cube-coms.com/,94.5,Matched,False
454,Siae-microelettronica - S.p.a.,IT,Italy,Lombardy,Cinisello Balsamo,0cfb3625-69e5-11ec-ae96-391f7caf2fec,R.S.U. Siae Microelettronica,,IT,Italy,Lombardy,Cologno Monzese,20093,Via Michelangelo Buonarroti,21,,http://www.rsusiaemic.org/,100.0,Matched,False
455,Sievo Oy,FI,Finland,Uusimaa,Helsinki,a823b0f3-93e4-11eb-aa66-9b8d95e2171b,Sievo Bucharest Office,Sievo Inc. | Sievo Oy. | Sievo Trust,FI,Finland,Uusimaa,Helsinki,00100,Mikonkatu,15,https://www.linkedin.com/company/sievo-oy,https://sievo.com/,86.7,Matched,False
456,SIGNICAT AS,NO,Norway,Trøndelag,Trondheim,e08289d1-93e4-11eb-b89f-536884b3e7dd,Signicat,Signicat GmbH,LT,Lithuania,Vilnius County,Vilnius,LT-11341,Paupio G.,50,https://www.linkedin.com/showcase/signicat-deutschland,https://www.signicat.com/,84.2,Needs Review,True
457,SILLEHOVED ApS,DK,Denmark,Region Zealand,Odsherred Municipality,ab1c21c0-f8b5-11ed-a8b3-7b4d48a6e9d9,Sillehoved,,DK,Denmark,Region Zealand,Odsherred Municipality,4500,Algade,42,,,100.0,Matched,False
458,SINGTEL GLOBAL INVESTMENT PTE. LTD.,SG,Singapore,Central,Singapore,00bf1d13-a0ab-11ed-bb8a-71de4d1e3b55,Balestier Investment Pte. Ltd.,Balestier Investment Pte. Ltd.,SG,Singapore,Central,Singapore,048943,Market Street,11-01,,,100.0,Matched,False
459,SiPM,BE,Belgium,Limburg,Hasselt,b4f0991a-2de9-11ed-9aba-99765e777111,SIPM,,AU,Australia,New South Wales,Sydney,2000,York Street,8/89,,http://www.sipm.com.au/,100.0,Matched,False
460,Skillpower Services (Thailand) Co Ltd,TH,Thailand,Bangkok,Yan Nawa District,008d406a-0e12-11ec-b4c9-d16f1d69042b,Softvision,Softvision Online Inc.,TH,Thailand,Bangkok,Yan Nawa District,10120,,,,https://www.softvisiononline.com/,76.8,Needs Review,True
461,SKYCALL AS,NO,Norway,Viken,Bærum,8a5c3f6b-93e4-11eb-be3a-7f925cb94351,Skycall AS,,NO,Norway,Viken,Bærum,1366,Strandveien,13,,https://skycallas.no,100.0,Matched,False
462,Smart Media4U Technology Pte. Ltd.,SG,Singapore,Central,Singapore,c0d2889e-ce72-11ed-a907-57a65e0d2603,Smart Modular,Smart Modular Technology Pte Ltd.,SG,Singapore,Central,Singapore,178957,,,,https://smartmodular.sg/,100.0,Matched,False
463,SMART TECHNOLOGIES (BD) LIMITED,BD,Bangladesh,Dhaka Division,Dhaka,16a46b07-93e5-11eb-aa66-9b8d95e2171b,Smart Technologies BD Ltd. Store Room,,BD,Bangladesh,Dhaka Division,Dhaka,1216,বেগম রোকেয়া সরণী,220 5,,https://smartbd.com/,100.0,Matched,False
464,Smartly.io Holding Inc,FI,Finland,Uusimaa,Helsinki,13bdaad5-0fd2-11ee-bf56-93e389618473,SF Holding,SF Holding Oy.,FI,Finland,Uusimaa,Kerava,04261,Kumitehtaankatu,5,,https://sf-holding.fi/,100.0,Matched,False
465,SNOW SOFTWARE AB,SE,Sweden,,,d7fdc096-93e4-11eb-86dd-ffbd1b53140e,SNOW SOFTWARE,Snow Software GmbH | Snow Software AB.,SE,Sweden,Stockholm County,Stockholm,,,,https://in.linkedin.com/company/snow-software-ab,https://snowsoftware.com/,100.0,Matched,False
466,Snow Software ApS,DK,Denmark,Capital Region Of Denmark,Gladsaxe Municipality,5516dd90-aaf0-11ef-baa5-b1d00e182d98,Snow Software ApS.,Snow Software ApS.,DK,Denmark,,,,,,,https://snow-software.cc/,100.0,Matched,False
467,SNOW AS,NO,Norway,Viken,Bærum,b4e8976a-1184-11ec-8bef-4988316d3539,Snow Stock,,NO,Norway,Viken,Kongsberg,3616,Funkeliaveien,105,,https://snowstock.no/,87.1,Matched,False
468,"SoftwareONE Co., Ltd.",TH,Thailand,Bangkok,Pathum Wan,1c568f21-ef82-11ee-99aa-8b980cad1cb9,SoftwareOne,,,,,,,,,,https://softwareone.digital/,75.9,Needs Review,True
469,SOFTWAREONE NORWAY AS,NO,Norway,Oslo,Oslo,ca236fc9-1b01-11ec-893d-41807d3de292,SoftwareONE Norge AS,,NO,Norway,Oslo,Oslo,0667,Brynsveien,18E,,,100.0,Matched,False
470,SOFTWAREONE PTE. LTD.,SG,Singapore,Central,Singapore,1c568f21-ef82-11ee-99aa-8b980cad1cb9,SoftwareOne,,,,,,,,,,https://softwareone.digital/,73.3,Unmatched,False
471,SONY MOBILE COMMUNICATIONS AB,SE,Sweden,Skåne County,Lund,5a8f78dc-126d-11ec-a0c3-f9deeb04f779,Sony Mobile SK shop,Sony Mobile Communications AB.,SK,Slovakia,Region Of Bratislava,Ružinov,821 04,,,,https://www.galaxyshop.sk/,100.0,Matched,False
472,South Pole Sweden AB,SE,Sweden,Stockholm County,Stockholm,2c51a7ea-d88d-11ec-8458-930fb706770a,South Pole,South Pole Carbon Asset Management S.A.S.,SE,Sweden,Stockholm County,Stockholm,111 43,Kungsgatan,10,,,100.0,Matched,False
473,Southern Cable Sdn. Bhd.,MY,Malaysia,Kedah,Kuala Ketil,450b89b9-93e5-11eb-8ad6-7326edce8d21,Southern Cable,Southern Cable Sdn. Bhd.,MM,Myanmar,Yangon,Yangon,11019,(11) Quarter Street 13,,https://www.linkedin.com/company/southern-cable-sdn-bhd,https://www.southerncable.com.my/,100.0,Matched,False
474,Splunk Inc.,US,United States,Mississippi,,dc3d014e-25aa-11ef-84bb-3b7d91468c81,Splunk,,US,United States,Pennsylvania,State College,16802,West College Avenue,201,,https://www.support.splunk.psu.edu/,100.0,Matched,False
475,SPORTS STAR INTERNATIONAL (PRIVATE) LTD.,PK,Pakistan,,,f7e5eff0-58e5-11ed-9cc3-5bfe46360075,Sports Star International Pvt Ltd.,Sports Star International Pvt Ltd.,PK,Pakistan,Punjab,Lahore,54010,,,,,100.0,Matched,False
476,SQUARETRADE EUROPE LIMITED,MT,Malta,Central Region,Birkirkara,2c43d957-93e5-11eb-8474-3bbe2d07207d,SquareTrade,SquareTrade Limited,GB,United Kingdom,England,London,W1F 9BS,Golden Square,,,http://squaretrade.uk/,84.4,Needs Review,True
477,SQUARETRADE LIMITED,GB,United Kingdom,England,London,2c43d957-93e5-11eb-8474-3bbe2d07207d,SquareTrade,SquareTrade Limited,GB,United Kingdom,England,London,W1F 9BS,Golden Square,,,http://squaretrade.uk/,100.0,Matched,False
478,Starcom FZ-LLC,AE,United Arab Emirates,Dubai,,a500b71f-f6e3-11ed-98d1-c9172c48015a,STARCOM MEDIA VEST GROUP FZ-LLC,,AE,United Arab Emirates,Dubai,Muhaisnah 3,,Sheikh Mohammed Bin Zayed Road,,,,100.0,Matched,False
479,STARSEED TECHNOLOGIES (S) PTE. LTD.,SG,Singapore,Southeast,Geylang,8b94232d-93e4-11eb-be5a-4f810ab55f2e,StarSeed,Starseed Technologies Pte. Ltd.,SG,Singapore,Southeast,,408564,Ubi Avenue 1,10,,https://starseed.com.sg/,100.0,Matched,False
480,Stena Recycling Holding AB,SE,Sweden,Västra Götaland County,Gothenburg,003027dc-fbde-11ee-a529-c1f26084d18e,Stena Recycling AB.,Stena Recycling AB.,SE,Sweden,Jönköping County,Jönköping,551 86,Bangårdsgatan,3,,,100.0,Matched,False
481,STORM COMMUNICATIONS AS,NO,Norway,Oslo,Oslo,778a3f93-f35c-11ee-a2cf-e34c0e809adb,Storm Communications,,NO,Norway,Oslo,Oslo,0165,Munchs Gate,5B,https://www.linkedin.com/company/storm-communications-as,http://www.stormhuset.no/,100.0,Matched,False
482,SUBEX (ASIA PACIFIC) PTE. LIMITED,SG,Singapore,,,c98e8805-93e4-11eb-8e19-198fb02d6f96,Subex,Subex Limited | Subex Inc. | Subex UK Limited | Subex Asia Pacific Pte Limited,IN,India,Karnataka,Bengaluru,560103,Pritech Road,64/4,https://www.linkedin.com/company/subex-ltd,https://www.subex.com/,56.1,Unmatched,False
483,SUBEX (UK) LIMITED,GB,United Kingdom,England,Harrow,1282add6-93e5-11eb-a736-0f5b20ecb2f1,SUBEX,,EG,Egypt,Red Sea,Hurghada,84512,Sahl Hashish Road,,,https://subex.org/,47.6,Unmatched,False
484,Sutera Utama Sdn. Bhd.,MY,Malaysia,Johor,Johor Bahru,00b17d13-6747-11ef-8225-13de5e6b3ee0,McDonald's Taman Sutera Utama,,MY,Malaysia,Johor,Johor Bahru,80350,Jalan Roda Utama,,,,100.0,Matched,False
485,Swichtec Power Systems Sdn. Bhd.,MY,Malaysia,Selangor,Shah Alam,324b1f73-93e5-11eb-8859-29e7c34dee35,Swichtec Power Systems,SWICHTEC POWER SYSTEMS SDN BHD.,MY,Malaysia,Selangor,Shah Alam,40150,Jalan Astaka U8/83,8,https://www.linkedin.com/company/swichtec-power-systems-sdn-bhd,https://swichtec.com.my/,100.0,Matched,False
486,Syarikat Takaful Malaysia Keluarga Berhad,MY,Malaysia,Kuala Lumpur,Kuala Lumpur,f178902f-f8b6-11ed-b9c7-876cdada1259,Syarikat Takaful Malaysia Bhd Melaka,,MY,Malaysia,Malacca,Malacca City,75100,Newcome Road,,,,100.0,Matched,False
487,"SYNIVERSE COMMUNICATIONS, LLC",US,United States,Florida,Tampa,23d26f07-69db-11ee-989f-abe500494184,Syniverse Sales Kickoff,,US,United States,Florida,Orange County,32821,Chelonia Parkway,14900,,https://syniversesko.com/,99.6,Matched,False
488,Systems Limited,PK,Pakistan,Punjab,Jindra Kalan,89ddebb2-2d1c-11ed-b4b4-db89613290cb,B2B Systems,B2B SYSTEMS LIMITED,PK,Pakistan,Punjab,Multan,60700,,,http://www.linkedin.com/company/b2bsystemsltd,https://b2bsystemsltd.com/,100.0,Matched,False
489,Systemteknik af 2021 A/S,DK,Denmark,North Denmark Region,Nørresundby,deb26554-12fa-11ec-bc86-59f7750beb34,System Teknik,,DK,Denmark,Capital Region Of Denmark,Rudersdal Municipality,2840,Øverødvej,199,,https://system-teknik.dk/,97.7,Matched,False
490,T/A POL AS,NO,Norway,Oslo,Oslo,389f973e-01ee-11ec-8b61-35bce24791d3,POL,,NO,Norway,Oslo,Oslo,0164,Kristian Augusts Gate,5,http://www.linkedin.com/company/t-a-pol,https://pol.no/,86.2,Matched,False
491,TALEND SINGAPORE PTE. LTD.,SG,Singapore,Central,Singapore,00cfe2f8-93e5-11eb-b997-8dd98d09cf25,Reed Tan Digital,Reed Tan Digital Pte. Ltd.,SG,Singapore,Central,Singapore,039190,Temasek Avenue,3,http://www.linkedin.com/company/reed-tan-digital,https://reedtan.com/,98.3,Matched,False
492,Talend Sweden AB,SE,Sweden,Stockholm County,Stockholm,4ccb39c7-c026-11ec-9880-5b9f9a6d0d58,Talend sa.,Talend sa.,SE,Sweden,Västra Götaland County,Gothenburg,411 10,,,,https://investerarpengarskpj.web.app/,89.0,Matched,False
493,Talentech ApS,DK,Denmark,Capital Region Of Denmark,Copenhagen,00d8bc9a-93e5-11eb-9937-4fab995bf8ff,TalenTECH,TalenTECH LLC.,US,United States,Michigan,Wyoming,49519,Minnie Avenue Southwest,3611,http://www.linkedin.com/company/talentech-llc,https://www.talentechllc.com/,100.0,Matched,False
494,TAMPNET AS,NO,Norway,Rogaland,Stavanger,ef6e1e50-93e4-11eb-8ad6-7326edce8d21,Tampnet AS,Tampnet Inc. | Tampnet UK Ltd. | Tampnet Germany GmbH | Tampnet Ltd. | Tampnet Netherlands B.V.,NO,Norway,Rogaland,Stavanger,4020,Jåttåvågveien,7,https://www.linkedin.com/company/tampnet,http://www.tampnet.com/,100.0,Matched,False
495,Tata Communications International Pte. Ltd.,SG,Singapore,Central,Singapore,829c8c83-a38c-11ed-9aa1-6f508ed9f5b2,Tata International Singapore Pte. Limited,Tata International Singapore Pte. Limited,SG,Singapore,Central,Singapore,178957,Keppel Road,11,,,100.0,Matched,False
496,TATA COMMUNICATIONS INTERNATIONAL PTE. LTD.,SG,Singapore,Southeast,Singapore,2b145a02-93e5-11eb-8859-29e7c34dee35,TATA COMMUNICATIONS DIGO,Tata Communications Limited | Tata Communications Pte Ltd. | Tata Communications International Pte Ltd. | Tata Communications UK Ltd.,SG,Singapore,Southeast,,539775,Tai Seng Street,18,https://www.linkedin.com/company/tata-tcts,https://www.tatacommunications-ts.com/,100.0,Matched,False
497,"TATA CONSULTANCY SERVICES LIMITED, FILIAL AF TATA CONSULTANCY SERVICES LTD.,INDIEN",DK,Denmark,Capital Region Of Denmark,Copenhagen,f875b097-bf89-11ec-a505-d94087b31ae6,TATA SKO,,DK,Denmark,Capital Region Of Denmark,Copenhagen,1440,,,http://www.linkedin.com/company/tata-sko,https://www.tatasko.dk/,55.9,Unmatched,False
498,TATA CONSULTANCY SERVICES SVERIGE AB,SE,Sweden,,,0fb6f630-08ac-11ee-8fff-592c90920b7e,Tata Consultancy Services. Sep,FORMBY MINI-GOLF LTD.,,,,,,,,,https://workfood.eu/,91.9,Matched,False
499,TCT MOBILE INTERNATIONAL LTD.,HK,Hong Kong,Hong Kong,Hong Kong Island,9aa73fcc-2bbb-11ef-90fc-49e996ebd993,Mobile Tech International HK Co Ltd.,Mobile Tech International HK Co Ltd.,HK,Hong Kong,Hong Kong,Kwai Chung,999077,Tai Lin Pai Road,21-33號,,,100.0,Matched,False
500,TD SYNNEX Denmark ApS,DK,Denmark,Central Denmark Region,Viborg Municipality,371ded3a-050b-11ec-b7e0-8fc0efd30565,Den Rullende Koks,,DK,Denmark,Central Denmark Region,Viborg,9632,Hovedvejen,1,,https://denrullendekok.dk/,81.2,Needs Review,True
501,TEALIUM INC.,US,United States,California,San Diego,e99d2a75-93e4-11eb-9937-4fab995bf8ff,TEALIUM,Tealium Germany GmbH | Tealium Inc.,US,United States,California,San Diego,92121,Scranton Road,9605,https://www.linkedin.com/company/tealium,https://tealium.com/,100.0,Matched,False
502,"TEAM INTERNATIONAL SERVICES, INC.",US,United States,Florida,Lake Mary,0cc70d43-04a5-11ed-93c5-03716e4c29bd,TEAM UP INTERNATIONAL,,US,United States,Florida,Palm Beach County,33477,Old Dixie Highway,4300,,https://team-up-international.com/,100.0,Matched,False
503,TECH MAHINDRA (THAILAND) COMPANY LIMITED,TH,Thailand,,,466e6160-1a57-11ee-b283-e93ffb37649e,SNK Tech Thailand Company Limited,SNK Tech Thailand Company Limited,TH,Thailand,Samut Prakan Province,Mueang Samut Prakan District,,,,,,100.0,Matched,False
504,Tech Mahindra Ict Services (Malaysia) Sdn. Bhd.,MY,Malaysia,Selangor,Cyberjaya,00eac49f-918f-11ed-8cca-6b54a7dd36ad,MyDialysis,MYDIALYSIS TECHNOLOGIES SDN. BHD.,MY,Malaysia,Selangor,Cyberjaya,63000,Persiaran APEC,3730,,https://mydialysis.com.my/,94.1,Matched,False
505,Tecnotree Oyj,FI,Finland,Uusimaa,Espoo,bd9ea750-93e4-11eb-be5a-4f810ab55f2e,Tecnotree,Tecnotree Corporation | Tecnotree Oyj.,FI,Finland,Mainland Finland,Espoo,02150,Tekniikantie,14,https://www.linkedin.com/company/tecnotree-corporation,https://www.tecnotree.com/,100.0,Matched,False
506,TELECOM EQUIPMENT PTE LTD,SG,Singapore,Central,Singapore,2397d904-93e5-11eb-b5f6-816dd10ac7b0,ZONETEL,ZONE Telecom Pte Ltd.,SG,Singapore,Central,Singapore,319637,Lorong 2 Toa Payoh,1,https://www.linkedin.com/company/zone-telecom-pte-ltd,https://www.zonetel.com.sg/,100.0,Matched,False
507,Telekom Malaysia Berhad,MY,Malaysia,Kuala Lumpur,Kuala Lumpur,19c2e92e-93e5-11eb-9937-4fab995bf8ff,Telekom Malaysia,Telekom Malaysia Bhd.,MY,Malaysia,Selangor,Cyberjaya,,,,http://www.linkedin.com/company/telekom-malaysia,https://tm.com.my/,100.0,Matched,False
508,TELENOR SHARED SERVICES DENMARK A/S,DK,Denmark,North Denmark Region,Aalborg,ae58acc6-a69d-11ef-9c3d-63bcbb690cc4,Company Shared Services International,Company Shared Services International ApS.,DK,Denmark,Capital Region Of Denmark,Copenhagen,2300,Njalsgade,76,http://www.linkedin.com/company/company-shared-services-international,https://cssi.dk/,80.9,Needs Review,True
509,TELENOR ASA,NO,Norway,Viken,Bærum,18792b00-93e5-11eb-8859-29e7c34dee35,Telenor,Telenor ASA. | Telenor AB.,NO,Norway,Viken,Bærum,1364,Snarøyveien,30R,https://www.linkedin.com/company/telenor-group,http://www.telenor.com/,100.0,Matched,False
510,TELENOR BROADCAST HOLDING AS,NO,Norway,Viken,Bærum,3407fff0-a846-11ed-8d12-8da87933e1db,Nordic Broadcast,Nordic Broadcast eies og.,NO,Norway,Viken,Sarpsborg,1725,Tunebakken,17,http://www.linkedin.com/company/nordicbroadcast,https://nordicbroadcast.no/,99.1,Matched,False
511,Telenor Connexion AB,SE,Sweden,Stockholm County,Solna,f0d7e780-93e4-11eb-8e19-198fb02d6f96,Telenor Connexion,,SE,Sweden,Stockholm County,,116 45,,,,https://www.telenorconnexion.com/,100.0,Matched,False
512,TELENOR D.O.O. BEOGRAD,RS,Serbia,City Of Belgrade,Belgrade,9ca9c0c6-aa7c-11ec-a638-89115c56d9b3,Yettel,Telenor d.o.o.,RS,Serbia,City Of Belgrade,Belgrade,11000,Omladinskih Brigada,90,http://www.linkedin.com/company/yettel-srbija,https://www.yettel.rs/,100.0,Matched,False
513,TELENOR DANMARK HOLDING A/S,DK,Denmark,Capital Region Of Denmark,Copenhagen,0084059f-f3d1-11ed-a363-5120b9b48004,Danpor Agri Holding A/S.,Danpor Agri Holding A/S.,DK,Denmark,Region Zealand,Nakskov,4900,Lyvej,30,,,81.5,Needs Review,True
514,TELENOR DIGITAL AS,NO,Norway,Viken,Bærum,244907b2-1698-11ee-9aad-f7c11d5080a1,Telenor Objects AS,,NO,Norway,Viken,Bærum,1360,Snarøyveien,30C,,,100.0,Matched,False
515,TELENOR FIBER AS,NO,Norway,Viken,Bærum,101cc600-235b-11ec-a95a-53153c834fe2,Telenor Mobil AS avd Rørvik,,NO,Norway,Viken,Bærum,1360,Snarøyveien,30D,,,100.0,Matched,False
516,TELENOR GLOBAL SHARED SERVICES PAKISTAN (PRIVATE) LIMITED,PK,Pakistan,Islamabad Capital Territory,Islamabad,05d82fa0-93e5-11eb-8474-3bbe2d07207d,Environmental Services Pakistan,Environmental Services Pakistan Private Limited,PK,Pakistan,Punjab,,54770,Shah Jilani Road,,https://pk.linkedin.com/company/espakistan,https://espak.com.pk/,97.5,Matched,False
517,TELENOR GO PTE. LTD.,SG,Singapore,Central,Singapore,3dffc0c5-f693-11ed-9ca5-8f4c99fa5cf8,Telenor Inpli Singapore,,SG,Singapore,Central,Singapore,178957,Thomson Road,101,,,98.5,Matched,False
518,TELENOR LDI COMMUNICATIONS (PVT.) LIMITED,PK,Pakistan,Islamabad Capital Territory,Islamabad,00d19d70-5e13-11ef-904a-b5358eb47b36,Telenor Franchise Brainz Communication,,PK,Pakistan,,,,,,,,88.2,Matched,False
519,TELENOR GLOBAL SERVICES AS,NO,Norway,Viken,Bærum,15923c33-1492-11ee-9278-f5c7868b869a,Global transport services AS,,NO,Norway,Oslo,Oslo,0352,Hegdehaugsveien,29,,,100.0,Matched,False
520,Telenor Magyarorszag Zrt.,HU,Hungary,Pest,Törökbálint,41a62211-019e-11ec-bb98-9fc5b7a8d1a3,GegeStore,Telenor Magyarorszag Zrt.,HU,Hungary,Hajdú-Bihar,Debrecen,4031,Vadvirág Utca,15/C,http://www.linkedin.com/company/gegestorehungary,https://gegestore.hu/,100.0,Matched,False
521,TELENOR NORGE AS,NO,Norway,Viken,Bærum,f78e0b4a-93e4-11eb-9937-4fab995bf8ff,Telenor Norges,,NO,Norway,Viken,Bærum,1360,Snarøyveien,30,https://www.linkedin.com/company/telenor-group,http://www.telenor.no/,100.0,Matched,False
522,TELENOR PAKISTAN,PK,Pakistan,Islamabad Capital Territory,Islamabad,02e95f1f-1cf4-11ed-9376-f7c7d0ba5a98,Telenor packages,,PK,Pakistan,,,,,,,https://telenorpackages.com.pk/,100.0,Matched,False
523,TELENOR PROCUREMENT COMPANY PTE. LTD.,SG,Singapore,Central,Singapore,3dffc0c5-f693-11ed-9ca5-8f4c99fa5cf8,Telenor Inpli Singapore,,SG,Singapore,Central,Singapore,178957,Thomson Road,101,,,91.7,Matched,False
524,TELENOR REAL ESTATE AS,NO,Norway,Viken,Bærum,18792b00-93e5-11eb-8859-29e7c34dee35,Telenor,Telenor ASA. | Telenor AB.,NO,Norway,Viken,Bærum,1364,Snarøyveien,30R,https://www.linkedin.com/company/telenor-group,http://www.telenor.com/,100.0,Matched,False
525,Telenor Shared Services AS,NO,Norway,Viken,Bærum,4df951dc-2cfa-11ef-96db-335e17d831d9,Telenor Cloud services AS,,NO,Norway,Viken,Bærum,1360,Snarøyveien,30,,,100.0,Matched,False
526,TELENOR SOFTWARE LAB AS,NO,Norway,Viken,Bærum,dbe2248f-aba6-11ef-b6d6-0b609ebb973a,Telenor Software Lab AS TSL,,NO,Norway,Viken,Bærum,,,,,https://minepapir.no/,100.0,Matched,False
527,TELENOR SVALBARD AS,NO,Norway,,,a8f4cc61-0ab0-11ec-b811-6124f8ab6766,GO-S VALBARD,,NO,Norway,,,,,,http://www.linkedin.com/company/bergmesteren-for-svalbard,https://www.go-svalbard.no/,98.1,Matched,False
528,TELETEAMET A/S,DK,Denmark,Region Of Southern Denmark,Odense Kommune,a84b4151-0da2-11ec-9b20-fda7bd57cf2c,Teleteamet A/S.,Teleteamet A/S. | Teleteamet Holding A/S.,DK,Denmark,Region Of Southern Denmark,Odense,5250,Holkebjergvej,56A,,http://teleteamet.dk/,100.0,Matched,False
529,Teliti Teknik Sdn Bhd,MY,Malaysia,Selangor,Shah Alam,bdf9ef01-b77a-11ed-be56-5737ab22b0ef,TELITI TEKNIK,TELITI TEKNIK M SDN BHD.,MY,Malaysia,Selangor,Sungai Buloh,40160,Jalan Nautika B U20/B,1,http://www.linkedin.com/company/teliti-teknik-m-sdn-bhd,http://www.telititeknik.com.my/,100.0,Matched,False
530,Textilia Group A/S,DK,Denmark,Capital Region Of Denmark,Egedal Municipality,ff3f88f5-f841-11ed-8395-a741478d275d,Textilia Group A S Lyngby,,DK,Denmark,Capital Region Of Denmark,Kongens Lyngby,2800,Nørgaardsvej,24,,,100.0,Matched,False
531,Thailife Insurance Public Company Limited,TH,Thailand,Bangkok,Bangkok,1f953610-1124-11ec-9999-f78a0b25dddc,Vatcharakon Kalapakdee,Thai Life Insurance Public Co. Ltd.,TH,Thailand,Bangkok,Don Mueang District,10210,Chang Akat Uthit Road,160/352,,https://www.kornklpd.com/,100.0,Matched,False
532,SETEC CARD A/S,DK,Denmark,Capital Region Of Denmark,Ballerup,01c5112c-003d-11ec-898f-a3255f04c287,SETEC,SETEC GmbH,AT,Austria,Styria,Kindberg,8644,Grazer Straße,41,,http://www.setec-gmbh.at/,66.7,Unmatched,False
533,GEMALTO NORGE AS,NO,Norway,Oslo,Oslo,88ebf1ce-3a02-11ee-94b5-fd90c5a93d00,Gemalto Norge AS,,NO,Norway,Oslo,Oslo,0377,Hoffsveien,70C,,,100.0,Matched,False
534,Thales DIS Sweden AB,SE,Sweden,Stockholm County,Stockholm,34199bd1-1b06-11ec-8a43-a1f4156da652,Thales Sverige AB.,Thales Sverige AB.,SE,Sweden,Stockholm County,Stockholms Kommun,125 45,Glasfibergatan,12,,,100.0,Matched,False
535,TIETOEVRY NORWAY AS,NO,Norway,Viken,Bærum,6f4c5255-03a6-11ec-9097-bf5acc5341db,TietoEVRY,,NO,Norway,Nordland,Mo I Rana,8626,Stigerplatåveien,21,,https://evrycard.no/,89.3,Matched,False
536,TIETOEVRY TECH SERVICES NORWAY AS,NO,Norway,Viken,Bærum,55904944-a123-11ed-88c7-11099bb04231,Norwegian Cabin Services Norway As Avd Oslo Lufthavn Gardermoen,,NO,Norway,Viken,Ullensaker,2060,Edvard Munchs Veg,1,,,77.5,Needs Review,True
537,TINEX GROUP AS,NO,Norway,Oslo,Oslo,e8cae664-93e4-11eb-b89f-536884b3e7dd,TINEX Group,,NO,Norway,Oslo,Oslo,0668,Verkseier Furulunds Vei,1,http://www.linkedin.com/company/tinex-holding-as,https://www.tinexgroup.no/,100.0,Matched,False
538,Tm Technology Services Sdn. Bhd.,MY,Malaysia,Kuala Lumpur,Kuala Lumpur,2fc4267e-93e5-11eb-b4a6-27899be4e45d,TM One,TM TECHNOLOGY SERVICES SDN. BHD.,MY,Malaysia,Kuala Lumpur,Kuala Lumpur,50490,Jalan Damansara,34,https://www.linkedin.com/company/tm-0ne,https://www.tmone.com.my/,100.0,Matched,False
539,Tongyu Communication Inc.,CN,China,Guangdong Province,Guzhen,014b69f4-2fa3-11ef-89b7-1513fa33c63e,Tongyu Co. Ltd.,Tongyu Co. Ltd.,CN,China,Guangdong Province,Guangzhou,,天润路,,,,100.0,Matched,False
540,Tp Link International Ltd.,HK,Hong Kong,Hong Kong,Kowloon,fedb5170-bfb3-11ec-aa0f-71bbddca30bf,LINK Logistics International Network,,HK,Hong Kong,Hong Kong,Kowloon,000000,,,http://www.linkedin.com/company/l-i-n-k-global-network,,100.0,Matched,False
541,TPM DATA ApS,DK,Denmark,Capital Region Of Denmark,Smørumnedre,712e21b9-f0b1-11ee-8297-17c39b32c1d5,TPM Data,,,,,,,,,,https://www.tpmdata.com/,100.0,Matched,False
542,"Tradium, Erhvervsskole og - gymnasier, Randers S/I",DK,Denmark,Central Denmark Region,Randers,017806f1-2aa1-11ef-9160-93062718f344,Tradium Mariagervej Randers Kom,,DK,Denmark,Central Denmark Region,Randers,8900,Mariagervej,40,,,100.0,Matched,False
